case,architecture,context_len,scenario,num_clients,dcn_bandwidth_gbps,request_id,input_len,output_len,arrival_time_ms,ttft_ms,cache_retrieval_latency_ms,end_to_end_latency_ms
A,Dedicated per-client,4096,private,128,,1452,406,98,6072.083865892331,51.252111059774506,5.100000000000364,1658.9155135505598
A,Dedicated per-client,4096,private,128,,878,181,264,3674.5191382761227,31.23547737617264,5.099999999999909,4060.5520149366625
A,Dedicated per-client,4096,private,128,,1611,2236,55,6634.559927036065,155.18831377042625,5.100000000000364,1103.9928473925283
A,Dedicated per-client,4096,private,128,,279,1088,434,1092.7922274223754,92.57410447732127,5.099999999999909,6646.627548323026
A,Dedicated per-client,4096,private,128,,1573,387,80,6505.722188603438,38.325898973369476,5.100000000000364,1235.6044927653056
A,Dedicated per-client,4096,private,128,,1279,1351,144,5300.496847900471,127.9051304549921,5.100000000000364,2442.8450207495252
A,Dedicated per-client,4096,private,128,,176,1053,449,629.888342797733,141.2310501414762,5.100000000000023,7118.633272098667
A,Dedicated per-client,4096,private,128,,210,1058,415,761.4583651254142,100.55468922219359,5.100000000000023,6991.911461347805
A,Dedicated per-client,4096,private,128,,1549,374,75,6417.46456894617,35.838674950647146,5.100000000000364,1343.1370586703115
A,Dedicated per-client,4096,private,128,,1455,385,107,6077.38525605992,35.83958974397228,5.100000000000364,1690.0761689635337
A,Dedicated per-client,4096,private,128,,1532,1989,88,6368.475744311308,131.83126631308915,5.100000000000364,1409.050301256968
A,Dedicated per-client,4096,private,128,,1341,2754,116,5650.941675810235,264.9517586566717,5.100000000000364,2129.866169064898
A,Dedicated per-client,4096,private,128,,1653,1021,52,6825.845589814684,95.19922959423639,5.100000000000364,954.9828735112351
A,Dedicated per-client,4096,private,128,,266,1085,440,1047.8110009454401,153.61054321154893,5.099999999999909,6734.236326060923
A,Dedicated per-client,4096,private,128,,1568,1610,82,6480.413796783056,108.74458657871583,5.100000000000364,1309.4441768198685
A,Dedicated per-client,4096,private,128,,363,1035,401,1475.705528506815,92.13958967166559,5.099999999999909,6323.010744304458
A,Dedicated per-client,4096,private,128,,1040,397,170,4438.643855346889,41.831669851186234,5.100000000000364,3364.279062363087
A,Dedicated per-client,4096,private,128,,1612,4084,53,6636.444037503734,373.74594904374317,5.100000000000364,1192.104478406065
A,Dedicated per-client,4096,private,128,,389,1180,406,1599.7482887801511,80.45117095360479,5.099999999999909,6229.122368281871
A,Dedicated per-client,4096,private,128,,941,1312,197,4016.6697472951555,87.42990514204303,5.099999999999909,3818.8563552265477
A,Dedicated per-client,4096,private,128,,1639,4081,44,6743.273044855269,297.635077719503,5.100000000000364,1092.253057666434
A,Dedicated per-client,4096,private,128,,1487,2286,97,6184.906170323605,143.0022082692867,5.100000000000364,1651.9623027609005
A,Dedicated per-client,4096,private,128,,424,1022,396,1756.4899947301933,76.79908538102927,5.099999999999909,6085.914266645892
A,Dedicated per-client,4096,private,128,,341,1100,408,1344.4851641518078,88.04762285137303,5.099999999999909,6505.920913654744
A,Dedicated per-client,4096,private,128,,1327,408,153,5581.872064463891,38.134710794470266,5.100000000000364,2270.7891011969814
A,Dedicated per-client,4096,private,128,,1032,1314,204,4390.872858480092,90.8153606192991,5.100000000000364,3480.4040902425377
A,Dedicated per-client,4096,private,128,,1393,4121,109,5846.513515109264,270.5815557429687,5.100000000000364,2017.907456889574
A,Dedicated per-client,4096,private,128,,1275,126,159,5278.153861961663,36.24276752444166,5.100000000000364,2604.6092638463615
A,Dedicated per-client,4096,private,128,,1464,408,117,6110.363448276862,43.55292695480239,5.100000000000364,1758.9118081867073
A,Dedicated per-client,4096,private,128,,435,1101,394,1806.9764599696878,87.67792915472955,5.099999999999909,6066.630926008524
A,Dedicated per-client,4096,private,128,,1406,395,118,5897.079561253186,41.85202009235218,5.100000000000364,1979.69287019695
A,Dedicated per-client,4096,private,128,,1430,189,112,6000.788040205484,38.523760889505866,5.100000000000364,1879.4873539739283
A,Dedicated per-client,4096,private,128,,1761,2249,36,7195.728002960361,140.70928103812548,5.100000000000364,692.7052017972919
A,Dedicated per-client,4096,private,128,,1694,371,59,6968.094756182453,46.67556966601296,5.100000000000364,926.8959144253831
A,Dedicated per-client,4096,private,128,,1524,4108,65,6344.130825879882,271.4311552796771,5.100000000000364,1554.4586385172688
A,Dedicated per-client,4096,private,128,,1319,5997,119,5549.176745416597,344.2377429645103,5.100000000000364,2364.0035746641543
A,Dedicated per-client,4096,private,128,,529,1189,378,2221.6254265549687,86.80886208097627,5.099999999999909,5680.2421807554265
A,Dedicated per-client,4096,private,128,,1559,5035,71,6456.198749642987,317.24988837149795,5.100000000000364,1452.989043295659
A,Dedicated per-client,4096,private,128,,374,1134,401,1528.5989583191001,87.0465402774455,5.099999999999909,6381.123554674015
A,Dedicated per-client,4096,private,128,,1348,1354,148,5669.694580983346,92.40908116628725,5.100000000000364,2243.4427214241878
A,Dedicated per-client,4096,private,128,,1497,385,104,6231.737986089215,54.36951791096908,5.100000000000364,1690.1052973770047
A,Dedicated per-client,4096,private,128,,462,882,399,1931.5971882328572,59.19575798262122,5.099999999999909,5998.623735632404
A,Dedicated per-client,4096,private,128,,343,1017,436,1359.7119839978761,90.60153239306646,5.099999999999909,6588.948823140654
A,Dedicated per-client,4096,private,128,,1637,828,72,6730.528869401941,65.8261984223418,5.100000000000364,1211.015600691032
A,Dedicated per-client,4096,private,128,,1535,389,98,6376.790310205535,46.87182206017769,5.100000000000364,1566.9175530721286
A,Dedicated per-client,4096,private,128,,456,1035,398,1918.962627301296,83.58083367790437,5.099999999999909,6028.821741067188
A,Dedicated per-client,4096,private,128,,252,1007,427,994.7669083140638,73.16232362613732,5.100000000000023,6980.844837250247
A,Dedicated per-client,4096,private,128,,346,1028,411,1368.3794964899346,90.84893632218586,5.099999999999909,6593.213633736617
A,Dedicated per-client,4096,private,128,,142,1116,448,513.1193628669954,91.37315060067317,5.100000000000023,7458.826163189134
A,Dedicated per-client,4096,private,128,,1133,206,193,4811.388670021337,35.540905348163506,5.100000000000364,3168.2627095439448
A,Dedicated per-client,4096,private,128,,205,1148,459,746.2569205964516,82.96568452228905,5.100000000000023,7237.5132916613575
A,Dedicated per-client,4096,private,128,,1158,1315,197,4877.156793612995,84.77178597750026,5.100000000000364,3112.1096407484774
A,Dedicated per-client,4096,private,128,,1540,392,99,6390.5143215148355,90.51426194586656,5.100000000000364,1602.2453943965902
A,Dedicated per-client,4096,private,128,,1551,4142,75,6420.3723888742215,335.68737773747307,5.100000000000364,1574.0055682379934
A,Dedicated per-client,4096,private,128,,1553,416,98,6431.810644589316,43.39350362351615,5.100000000000364,1565.8486470918688
A,Dedicated per-client,4096,private,128,,1703,372,57,6997.125977139527,42.38521576840867,5.100000000000364,1002.2873512493688
A,Dedicated per-client,4096,private,128,,1146,1317,207,4848.173821070639,89.3195656970729,5.100000000000364,3150.480638816238
A,Dedicated per-client,4096,private,128,,1662,4069,46,6858.874426759159,256.90539387042463,5.100000000000364,1141.786441866684
A,Dedicated per-client,4096,private,128,,1806,4087,27,7357.725127141468,259.7039819474121,5.100000000000364,643.7676565624743
A,Dedicated per-client,4096,private,128,,1272,181,148,5265.7357688927195,27.688518333028696,5.100000000000364,2747.162653454022
A,Dedicated per-client,4096,private,128,,472,976,388,1967.8405507375082,67.48492934328328,5.099999999999909,6044.505226511405
A,Dedicated per-client,4096,private,128,,164,1162,449,584.1855608696276,80.27881708024574,5.100000000000023,7432.433843069088
A,Dedicated per-client,4096,private,128,,1466,395,109,6114.879399913527,47.42332332755086,5.100000000000364,1901.8642955655014
A,Dedicated per-client,4096,private,128,,1675,1820,69,6896.704239463987,120.00911240235473,5.100000000000364,1120.4841305789932
A,Dedicated per-client,4096,private,128,,1543,1282,92,6396.2491142026665,87.5441883198464,5.100000000000364,1636.7471429046718
A,Dedicated per-client,4096,private,128,,1516,388,114,6300.185679484571,33.444284144871745,5.100000000000364,1717.471270895874
A,Dedicated per-client,4096,private,128,,1629,220,91,6697.106817294293,40.2716899933439,5.100000000000364,1329.0200431589483
A,Dedicated per-client,4096,private,128,,489,1119,393,2036.5076537785142,81.44104431953451,5.099999999999909,5992.539500870026
A,Dedicated per-client,4096,private,128,,1717,4921,50,7045.985071915841,284.65643583126985,5.100000000000364,983.6182123876624
A,Dedicated per-client,4096,private,128,,1347,206,162,5668.248230500017,31.74659304329998,5.100000000000364,2363.374821087202
A,Dedicated per-client,4096,private,128,,1622,395,87,6675.847133374479,42.94124656234271,5.100000000000364,1356.3723688609034
A,Dedicated per-client,4096,private,128,,1566,4093,76,6479.040010253947,266.12088009058425,5.100000000000364,1555.1993024874182
A,Dedicated per-client,4096,private,128,,796,4078,241,3347.7605967149793,248.64233569975022,5.099999999999909,4689.676888584085
A,Dedicated per-client,4096,private,128,,267,942,428,1048.4602359180813,72.45108380562715,5.099999999999909,6989.769841874784
A,Dedicated per-client,4096,private,128,,1442,394,109,6035.36533675127,206.12027673679586,5.100000000000364,2002.864741041596
A,Dedicated per-client,4096,private,128,,378,1088,402,1563.1903247272196,88.38621930086651,5.099999999999909,6475.4876924742275
A,Dedicated per-client,4096,private,128,,1350,2631,141,5670.262694259903,177.5201857384036,5.100000000000364,2376.79482118534
A,Dedicated per-client,4096,private,128,,250,1083,442,983.621915361476,87.90599032687544,5.100000000000023,7067.220620425338
A,Dedicated per-client,4096,private,128,,1567,543,84,6480.398723139808,189.9038259387471,5.100000000000364,1572.8046026281181
A,Dedicated per-client,4096,private,128,,493,989,373,2051.331798369997,78.83290673444026,5.099999999999909,6001.836624113331
A,Dedicated per-client,4096,private,128,,307,1184,420,1184.6887898436332,95.74654429043267,5.099999999999909,6869.085947637313
A,Dedicated per-client,4096,private,128,,1207,4082,168,5063.248982796707,267.40092239942805,5.100000000000364,2990.428324651607
A,Dedicated per-client,4096,private,128,,1617,427,92,6653.926441777493,69.50239335721199,5.100000000000364,1406.1162383841138
A,Dedicated per-client,4096,private,128,,1509,388,103,6273.913530399784,44.42478777032102,5.100000000000364,1803.973388028704
A,Dedicated per-client,4096,private,128,,400,1048,396,1654.0007469863954,100.13949425693204,5.099999999999909,6424.514540408345
A,Dedicated per-client,4096,private,128,,1598,373,92,6595.907455836979,37.14642038453985,5.100000000000364,1490.1312514618876
A,Dedicated per-client,4096,private,128,,1368,2723,109,5746.942469784605,397.8082090921571,5.100000000000364,2337.6395190251114
A,Dedicated per-client,4096,private,128,,332,1140,382,1284.1475566992583,91.25817386388849,5.099999999999909,6801.521274204435
A,Dedicated per-client,4096,private,128,,1167,1312,193,4905.535014539616,96.1653621595251,5.100000000000364,3180.8749895245983
A,Dedicated per-client,4096,private,128,,1908,242,14,7871.309538371675,30.175539155659862,5.100000000000364,219.89691306274926
A,Dedicated per-client,4096,private,128,,1340,209,162,5648.040203311288,39.98145229413967,5.100000000000364,2444.416124601071
A,Dedicated per-client,4096,private,128,,1693,2010,66,6960.340594951709,137.05832553022265,5.100000000000364,1137.5473645131697
A,Dedicated per-client,4096,private,128,,1525,398,117,6348.637847337448,47.29986509630453,5.100000000000364,1751.2706852973579
A,Dedicated per-client,4096,private,128,,1320,2584,152,5564.5440176561215,190.13740787731786,5.100000000000364,2540.3998066738905
A,Dedicated per-client,4096,private,128,,1768,374,59,7226.817454782642,35.67189213641268,5.100000000000364,888.2781460106107
A,Dedicated per-client,4096,private,128,,1592,395,101,6568.137224933115,40.23561718726796,5.100000000000364,1570.0059572363425
A,Dedicated per-client,4096,private,128,,1558,684,94,6452.972843875949,65.7824000198998,5.100000000000364,1675.4638047383623
A,Dedicated per-client,4096,private,128,,466,1098,399,1949.5234522448654,92.63758860760163,5.099999999999909,6184.345364256325
A,Dedicated per-client,4096,private,128,,516,982,397,2146.8016550763205,72.35053647972381,5.099999999999909,5988.139756185084
A,Dedicated per-client,4096,private,128,,1641,1972,75,6746.781684020557,134.99038200778614,5.100000000000364,1406.2650088443534
A,Dedicated per-client,4096,private,128,,520,1225,396,2180.2628604111,90.35353767198967,5.099999999999909,5959.821311306361
A,Dedicated per-client,4096,private,128,,349,1158,400,1379.7216764590796,84.8289700708965,5.099999999999909,6767.703822108063
A,Dedicated per-client,4096,private,128,,1781,1708,42,7286.225621569592,117.94326666164307,5.100000000000364,866.3712775545355
A,Dedicated per-client,4096,private,128,,413,946,408,1689.3898727849603,76.85350507418912,5.099999999999909,6464.646075474367
A,Dedicated per-client,4096,private,128,,1504,703,105,6265.280046967,81.78023433236922,5.100000000000364,1905.0041056667196
A,Dedicated per-client,4096,private,128,,1655,397,88,6833.376445961182,41.349871218100816,5.100000000000364,1337.4302945940717
A,Dedicated per-client,4096,private,128,,1613,920,87,6638.3117989519415,74.86477809300777,5.100000000000364,1522.1583077752985
A,Dedicated per-client,4096,private,128,,112,966,502,421.36323153803517,63.83421766269697,5.100000000000023,7738.7628263638035
A,Dedicated per-client,4096,private,128,,1740,374,68,7114.565391320618,39.61617935779668,5.100000000000364,1050.5998758672422
A,Dedicated per-client,4096,private,128,,1215,424,200,5088.5592007068635,34.80452613828402,5.100000000000364,3078.8988382636617
A,Dedicated per-client,4096,private,128,,286,1139,426,1121.8948813600941,92.26842395339213,5.099999999999909,7049.036706614974
A,Dedicated per-client,4096,private,128,,471,1040,400,1966.5967882270743,88.40089442001909,5.099999999999909,6205.706422142173
A,Dedicated per-client,4096,private,128,,1669,372,75,6880.191430909952,43.15267493762167,5.100000000000364,1296.1574732120844
A,Dedicated per-client,4096,private,128,,1737,1724,60,7112.171966235222,122.29415770859578,5.100000000000364,1070.8126865851218
A,Dedicated per-client,4096,private,128,,410,1069,430,1681.5413035444137,90.53931940778398,5.099999999999909,6501.440031672609
A,Dedicated per-client,4096,private,128,,1676,378,83,6898.288258358792,48.476167625310154,5.100000000000364,1292.9579077862618
A,Dedicated per-client,4096,private,128,,1212,200,193,5076.9846335208795,28.069857952328675,5.100000000000364,3115.7956138707586
A,Dedicated per-client,4096,private,128,,1930,237,14,7960.662035242624,35.92125725262758,5.100000000000364,233.46599486069954
A,Dedicated per-client,4096,private,128,,1492,382,123,6219.930509682298,34.783955728341425,5.100000000000364,1974.804345450245
A,Dedicated per-client,4096,private,128,,355,1149,423,1413.206080245884,82.16955792785984,5.099999999999909,6791.485276026653
